,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32406,31,1,0,2,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32407,41,2,1,3,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32408,35,4,1,2,0,1,0,0.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32409,29,2,1,1,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32410,32,2,0,4,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32411,29,2,1,4,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32412,25,2,1,4,0,1,1,1.0,5,5,6,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32413,32,5,0,6,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32414,41,4,1,2,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32415,34,2,0,4,0,0,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32416,32,3,0,2,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32417,30,4,1,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32418,32,2,0,1,0,1,0,0.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32419,31,2,0,3,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32420,41,1,0,6,0,1,0,0.0,5,5,3,999,2,0,-1.8,92.893,-46.2,1.313,5099.1,0
32421,48,1,0,4,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32422,39,1,1,6,0,1,0,1.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32423,32,2,1,3,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32424,43,2,0,3,0,0,0,1.0,5,5,5,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32425,38,2,0,5,0,1,0,0.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32426,35,3,0,2,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32427,40,1,0,2,0,0,1,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32428,35,5,0,5,0,0,1,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32429,34,2,0,6,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32430,37,1,1,6,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32431,37,2,0,2,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32432,42,2,0,1,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32433,49,2,1,6,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32434,38,1,0,2,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32435,38,1,0,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32436,34,3,0,6,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32437,36,2,0,4,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32438,31,4,0,2,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32439,38,2,1,2,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32440,35,5,0,5,0,1,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32441,29,2,0,4,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32442,33,1,0,4,0,1,0,0.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32443,27,4,1,2,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32444,46,1,0,2,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32445,37,1,0,2,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32446,42,2,0,5,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32447,34,3,0,5,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32448,32,2,0,4,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32449,39,4,0,2,0,1,1,0.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32450,36,1,0,6,0,1,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32451,29,4,0,4,0,0,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32452,30,1,1,2,0,0,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32453,37,1,0,6,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32454,31,8,1,2,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32455,39,2,0,4,0,0,0,0.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32456,30,4,2,2,0,1,0,1.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32457,34,1,1,6,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32458,28,4,0,2,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32459,37,2,0,2,0,0,1,0.0,5,5,5,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32460,35,4,0,2,0,1,0,1.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32461,37,2,0,4,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32462,33,3,0,5,0,0,1,1.0,5,5,6,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32463,47,4,0,2,0,0,1,1.0,5,5,2,999,2,0,-1.8,92.893,-46.2,1.313,5099.1,0
32464,36,2,0,4,0,0,0,0.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32465,34,1,0,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32466,46,4,0,1,0,1,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32467,33,2,0,2,0,0,1,1.0,5,5,5,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32468,35,1,1,6,0,0,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32469,27,3,0,5,0,0,1,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32470,49,2,0,4,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32471,29,2,0,4,0,0,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32472,30,4,1,2,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32473,43,2,0,3,0,1,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32474,58,5,1,6,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,1
32475,45,2,1,5,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32476,44,1,2,2,0,1,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32477,39,2,0,4,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32478,28,1,0,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32479,42,5,2,2,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32480,38,1,0,2,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32481,52,4,0,2,0,0,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32482,37,2,0,1,0,1,1,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32483,54,3,0,6,0,0,0,1.0,5,5,7,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32484,32,3,1,6,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32485,35,7,0,6,0,1,1,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32486,33,1,1,6,0,1,1,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,1
32487,57,4,2,6,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32488,43,2,0,1,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32489,32,1,0,2,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32490,30,1,0,6,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32491,25,1,1,2,0,0,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,1
32492,44,2,0,1,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32493,45,3,1,6,0,0,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32494,34,2,0,1,0,1,0,1.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32495,35,2,0,3,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32496,35,1,0,6,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32497,36,7,2,3,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32498,34,5,0,6,0,1,0,0.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32499,32,4,1,2,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32500,54,3,0,6,0,1,0,0.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32501,36,1,1,6,0,0,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32502,42,2,0,4,0,1,0,1.0,5,5,7,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32503,30,2,0,4,0,1,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32504,28,4,0,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32505,50,2,0,1,0,1,0,0.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32506,37,2,0,2,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32507,44,4,0,2,0,0,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32508,59,1,0,6,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32509,32,2,0,4,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32510,36,1,0,6,0,0,1,0.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32511,29,2,1,1,0,1,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32512,30,1,0,6,0,0,0,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32513,29,1,1,2,0,0,0,1.0,5,5,2,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32514,32,1,0,6,0,0,0,0.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32515,30,3,0,5,0,1,0,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32516,43,2,0,4,0,1,0,1.0,5,5,3,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32517,49,3,0,5,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32518,34,2,0,4,0,1,1,0.0,5,5,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32519,37,10,0,4,0,1,1,1.0,5,5,4,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32520,35,1,1,2,0,0,0,1.0,5,5,5,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32521,36,4,0,2,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32522,34,1,0,4,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32523,29,4,2,2,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32524,36,4,0,2,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32525,36,4,0,2,0,1,1,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32526,29,4,2,2,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32527,44,2,0,4,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32528,34,2,0,4,0,0,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32529,47,2,0,1,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32530,47,2,0,1,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32531,44,2,0,4,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32532,47,2,0,2,0,1,1,0.0,5,5,6,6,1,1,-1.8,92.893,-46.2,1.313,5099.1,0
32533,34,2,0,4,0,1,0,0.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32534,38,2,0,5,0,1,0,0.0,5,5,3,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32535,33,2,0,5,0,1,0,0.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32536,34,2,0,4,0,0,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,1
32537,52,1,0,2,0,1,1,1.0,5,5,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32538,32,2,1,3,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32539,34,2,0,4,0,0,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32540,28,10,0,4,0,1,0,1.0,5,5,1,999,0,-1,-1.8,92.893,-46.2,1.313,5099.1,0
32541,34,1,0,4,0,1,0,1.0,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
32542,34,3,0,4,0,1,1,1.0,5,1,4,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32543,34,8,1,6,0,1,0,1.0,5,1,3,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32544,53,8,2,1,0,0,0,1.0,5,1,2,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32545,26,2,0,3,0,0,0,1.0,5,1,7,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32546,41,9,1,6,0,1,0,0.0,5,1,5,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32547,43,2,0,4,0,1,0,0.0,5,1,5,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32548,29,7,0,1,0,0,0,1.0,5,1,2,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32549,44,3,0,5,0,0,0,1.0,5,1,6,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32550,34,10,1,2,0,1,0,0.0,5,1,5,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32551,29,2,1,2,0,1,0,1.0,5,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32552,34,3,1,5,0,1,0,1.0,5,1,6,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32553,54,5,0,2,0,0,0,1.0,5,1,5,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32554,30,5,0,6,0,1,0,1.0,5,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32555,38,7,1,6,0,1,0,0.0,5,1,4,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32556,50,2,0,6,0,1,1,0.0,5,1,8,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32557,27,1,0,2,0,0,0,1.0,5,1,2,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32558,29,4,1,2,0,1,0,1.0,5,1,8,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32559,56,4,2,2,0,1,0,1.0,5,1,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32560,39,1,0,6,0,1,0,1.0,5,1,7,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32561,44,4,0,4,0,1,0,1.0,5,1,5,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32562,31,3,0,6,0,1,0,1.0,5,1,8,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32563,32,2,1,2,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32564,27,4,0,4,0,1,1,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32565,43,4,2,5,0,0,0,1.0,5,1,6,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32566,45,2,0,3,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32567,30,2,0,4,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32568,54,5,0,3,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32569,34,3,1,5,0,0,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32570,39,2,0,1,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32571,31,1,0,6,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32572,44,1,0,4,0,1,0,1.0,5,1,1,999,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
32573,34,2,1,3,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32574,31,4,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32575,25,2,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32576,35,2,0,3,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32577,43,2,0,1,0,1,0,1.0,5,1,2,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32578,40,3,0,5,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32579,29,1,1,2,0,1,0,0.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32580,44,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32581,33,2,0,4,0,1,0,0.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32582,33,1,1,6,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,1
32583,33,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32584,34,4,0,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32585,33,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32586,37,1,0,2,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32587,35,5,1,6,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32588,27,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32589,30,1,0,2,0,1,0,1.0,5,1,7,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32590,53,2,1,1,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32591,35,3,0,6,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32592,42,2,0,1,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32593,26,1,1,6,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32594,42,2,0,1,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32595,24,4,1,2,0,1,1,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32596,42,4,1,2,0,1,0,1.0,5,1,5,999,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
32597,29,1,2,4,0,0,0,1.0,5,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32598,34,1,0,2,0,1,1,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32599,39,1,0,6,0,0,0,1.0,5,1,5,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32600,29,1,0,2,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32601,26,1,1,6,0,1,1,1.0,5,1,7,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32602,27,1,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32603,27,1,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32604,34,1,0,6,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32605,26,11,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32606,27,1,1,2,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32607,32,8,1,6,0,1,0,1.0,5,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32608,26,1,1,6,0,0,0,1.0,5,1,4,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32609,26,11,1,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32610,33,8,1,6,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32611,30,2,0,4,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32612,32,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32613,37,5,1,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32614,37,5,1,4,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32615,30,2,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32616,40,2,0,1,0,0,0,1.0,5,1,2,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32617,27,7,0,6,0,0,1,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32618,30,4,1,2,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32619,23,2,1,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32620,25,1,0,6,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32621,48,3,0,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32622,37,4,0,2,0,0,0,0.0,5,1,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32623,23,2,1,4,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32624,37,7,0,4,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32625,32,2,0,1,0,0,0,1.0,5,1,7,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32626,49,1,2,2,0,0,0,1.0,5,1,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32627,37,7,0,4,0,0,0,1.0,5,1,1,9,1,1,-1.8,92.893,-46.2,1.299,5099.1,0
32628,30,2,0,4,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,1
32629,23,2,1,4,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,1
32630,35,2,0,6,0,1,0,1.0,5,1,8,10,1,1,-1.8,92.893,-46.2,1.299,5099.1,0
32631,37,7,0,4,0,1,0,1.0,5,1,1,999,2,0,-1.8,92.893,-46.2,1.299,5099.1,0
32632,31,3,1,6,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32633,53,8,0,1,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32634,36,2,0,4,0,1,0,0.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32635,32,1,0,2,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,1
32636,47,2,0,1,0,1,1,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32637,41,2,0,3,0,1,0,1.0,5,1,8,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32638,33,4,1,2,0,1,0,0.0,5,1,5,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32639,38,1,2,2,0,0,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32640,36,2,0,3,0,1,0,1.0,5,1,1,999,0,-1,-1.8,92.893,-46.2,1.299,5099.1,0
32641,38,1,2,2,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32642,44,2,0,4,0,1,0,1.0,5,1,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
